title,cuisine,rating,reviewsCount,street,url,location/lat,location/lng
حضرموت العرب,Fast food restaurant,5,1,Ideal,https://www.google.com/maps/search/?api=1&query=%D8%AD%D8%B6%D8%B1%D9%85%D9%88%D8%AA%20%D8%A7%D9%84%D8%B9%D8%B1%D8%A8&query_place_id=ChIJZfJjxWc_WBQRtWfB9IToxS4,30.0553627,31.2909129
مطعم المذاق الاصلي,Fast food restaurant,5,1,"29X8+4M3, Ahmed El-Zomor",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%A7%D9%84%D9%85%D8%B0%D8%A7%D9%82%20%D8%A7%D9%84%D8%A7%D8%B5%D9%84%D9%8A&query_place_id=ChIJaT8rHAA9WBQRvPX_4qmVSSw,30.04776,31.3666565
مطعم حلو وحادق,Restaurant,5,1,"طريق النصر، بوابة",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%AD%D9%84%D9%88%20%D9%88%D8%AD%D8%A7%D8%AF%D9%82&query_place_id=ChIJnyFkuX8_WBQRaue_crXeWUk,30.0575694,31.3030782
مطعم و شواية اولاد امدرمان,Restaurant,5,3,٢شارع محور مهدي عرفة,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D9%88%20%D8%B4%D9%88%D8%A7%D9%8A%D8%A9%20%D8%A7%D9%88%D9%84%D8%A7%D8%AF%20%D8%A7%D9%85%D8%AF%D8%B1%D9%85%D8%A7%D9%86&query_place_id=ChIJy4OsmMs9WBQRrrwir64em5s,30.0460039,31.3776927
شاورما بخاری,Restaurant,5,1,"شارع ايهاب, عزت",https://www.google.com/maps/search/?api=1&query=%D8%B4%D8%A7%D9%88%D8%B1%D9%85%D8%A7%20%D8%A8%D8%AE%D8%A7%D8%B1%DB%8C&query_place_id=ChIJqQooBmU9WBQRNIBMp-0OmXc,30.0500759,31.3780602
ملك البيتزا,Pizza restaurant,4.3,10,"25 السلام، الأباجية، قسم الخليفة، محافظة القاهرة‬،",https://www.google.com/maps/search/?api=1&query=%D9%85%D9%84%D9%83%20%D8%A7%D9%84%D8%A8%D9%8A%D8%AA%D8%B2%D8%A7&query_place_id=ChIJK0P4pIk_WBQRlN60k5urJMM,30.0501327,31.2930937
Mcdonalds,Restaurant,5,1,393C+G7W,https://www.google.com/maps/search/?api=1&query=Mcdonalds&query_place_id=ChIJZXxE-e09WBQRw4cES0RTFnY,30.0512275,31.3696186
El Daboor,Restaurant,3.4,23,3853+J76,https://www.google.com/maps/search/?api=1&query=El%20Daboor&query_place_id=ChIJ-6gkL6o_WBQRJiL1t84oXUU,30.0590317,31.3031461
Resto Gaul,Restaurant,4.6,51,"29WF+X59, Unnamed Road",https://www.google.com/maps/search/?api=1&query=Resto%20Gaul&query_place_id=ChIJ7_zc4-U9WBQRBifCZnB8Q9k,30.0474019,31.372971
ترياكي برجر,Hamburger restaurant,5,11,"امام مسجد النور الاخضر، بجوار كشك العيش, Al Methak",https://www.google.com/maps/search/?api=1&query=%D8%AA%D8%B1%D9%8A%D8%A7%D9%83%D9%8A%20%D8%A8%D8%B1%D8%AC%D8%B1&query_place_id=ChIJ0dzNZvo9WBQR7y1SR5hf9LI,30.0498691,31.3854025
Pizza Master,Restaurant,3.9,198,Ahmed El-Zomor,https://www.google.com/maps/search/?api=1&query=Pizza%20Master&query_place_id=ChIJQb3I9WE9WBQRN-3tWhG4YNs,30.0476035,31.3634411
Sushi Tokyo,Rice restaurant,4.9,58,68 Mahmoud Ezzat Selim,https://www.google.com/maps/search/?api=1&query=Sushi%20Tokyo&query_place_id=ChIJxexvhlE9WBQR9qsl3OEdpiU,30.0575995,31.3643006
مطبخ نناه,Family restaurant,5,1,841 Zaharaa Madinat Nasr School,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%A8%D8%AE%20%D9%86%D9%86%D8%A7%D9%87&query_place_id=ChIJxwfS_9E9WBQRzn33J96wlaA,30.0479297,31.3859141
CREPE STARS - كريب ستارز,Fast food restaurant,4.4,9,"17 عمارات الضباط أمام نادي السكة, Al Gabal Al Akhdar",https://www.google.com/maps/search/?api=1&query=CREPE%20STARS%20-%20%D9%83%D8%B1%D9%8A%D8%A8%20%D8%B3%D8%AA%D8%A7%D8%B1%D8%B2&query_place_id=ChIJgwZSyRo_WBQRUGvHyRsA76U,30.0580089,31.3010773
Heba Resto,Indonesian restaurant,4.6,30,29W9+C6J,https://www.google.com/maps/search/?api=1&query=Heba%20Resto&query_place_id=ChIJkQUUhFo9WBQR6qdcFmdvObQ,30.0460953,31.3679979
ساندوتش طلقة,Fast food restaurant,4.6,10,٧٠٢ Al Methak,https://www.google.com/maps/search/?api=1&query=%D8%B3%D8%A7%D9%86%D8%AF%D9%88%D8%AA%D8%B4%20%D8%B7%D9%84%D9%82%D8%A9&query_place_id=ChIJy8CBg1I9WBQRqI1o6Dgd8pA,30.0506941,31.3895921
كبدة و مخ الشرقاوي أبو عمار,Restaurant,5,9,Ahmed El-Zomor,https://www.google.com/maps/search/?api=1&query=%D9%83%D8%A8%D8%AF%D8%A9%20%D9%88%20%D9%85%D8%AE%20%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D8%A7%D9%88%D9%8A%20%D8%A3%D8%A8%D9%88%20%D8%B9%D9%85%D8%A7%D8%B1&query_place_id=ChIJbW0mk-A9WBQRKPZmklDFl8w,30.0481071,31.3776439
Koshary El-Tahreer كشري التحرير,Vegetarian restaurant,4.2,56,"3939+2QQ, Al Sad Al Aali",https://www.google.com/maps/search/?api=1&query=Koshary%20El-Tahreer%20%D9%83%D8%B4%D8%B1%D9%8A%20%D8%A7%D9%84%D8%AA%D8%AD%D8%B1%D9%8A%D8%B1&query_place_id=ChIJQ5j9NCo9WBQRzcrcjiXzCLo,30.053012,31.3704853
Baraya Resto Indonesia,Restaurant,5,2,Al Swissri,https://www.google.com/maps/search/?api=1&query=Baraya%20Resto%20Indonesia&query_place_id=ChIJl8PRf7s9WBQRLNwCPwhZ0wA,30.0455201,31.3691571
مطعم حكايه,Fast food restaurant,5,5,"372V+FPR، إسماعيل أبو رحمة، الأباجية، قسم الخليفة،, Haret Al Qalawi",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%AD%D9%83%D8%A7%D9%8A%D9%87&query_place_id=ChIJiQI8_RM_WBQRnmw2DaqhxL0,30.051247,31.2942511
Teto,Restaurant,5,1,27XV+VMG,https://www.google.com/maps/search/?api=1&query=Teto&query_place_id=ChIJM5fc0g8_WBQRvO9e4BfJ0ec,30.0496856,31.294188
Nigerian restaurant Cairo Egypt,Delivery Restaurant,4,29,"Salab, 23 July",https://www.google.com/maps/search/?api=1&query=Nigerian%20restaurant%20Cairo%20Egypt&query_place_id=ChIJWeYsBIE_WBQR6QHTtIojoL0,30.0565885,31.3911787
Sate Urang Awak,Indonesian restaurant,5,5,Al moussalls,https://www.google.com/maps/search/?api=1&query=Sate%20Urang%20Awak&query_place_id=ChIJI-U7ay09WBQRoqvtYj-929g,30.0458327,31.3715721
Eyüp Metehan Özol Bokçusu Kahire Şubesi,Family restaurant,5,1,"3842+FM3, Unnamed Road",https://www.google.com/maps/search/?api=1&query=Ey%C3%BCp%20Metehan%20%C3%96zol%20Bok%C3%A7usu%20Kahire%20%C5%9Eubesi&query_place_id=ChIJC-EO4yY_WBQRaf4zAIF0LHQ,30.0561712,31.3016804
Elsawe,Restaurant,4.4,26,372V+WCW,https://www.google.com/maps/search/?api=1&query=Elsawe&query_place_id=ChIJ---s-w4_WBQRo9RyxFiB_l8,30.0523615,31.2935788
Kedai Makan Bintans,Asian restaurant,4.9,40,29WC+PJX,https://www.google.com/maps/search/?api=1&query=Kedai%20Makan%20Bintans&query_place_id=ChIJLy6XauE9WBQRRTgqYNMXb6c,30.0468584,31.3715988
مطعم الفولى,Fast food restaurant,4.2,5,"372R+66G, السلام، الأباجية، قسم الخليفة",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%A7%D9%84%D9%81%D9%88%D9%84%D9%89&query_place_id=ChIJg_JdIxk_WBQRRNMpqt0nByY,30.0505597,31.2905801
Double D’s Pizza بيتزا دبل ديز,Pizza restaurant,3.7,89,82 Al Methak,https://www.google.com/maps/search/?api=1&query=Double%20D%E2%80%99s%20Pizza%20%D8%A8%D9%8A%D8%AA%D8%B2%D8%A7%20%D8%AF%D8%A8%D9%84%20%D8%AF%D9%8A%D8%B2&query_place_id=ChIJMU_nQOw9WBQRg94Ya--GKK0,30.049375,31.385958
سندوتشات نجمة العاشر أبو بلال,Fast food restaurant,4,4,ش Ahmed El-Zomor,https://www.google.com/maps/search/?api=1&query=%D8%B3%D9%86%D8%AF%D9%88%D8%AA%D8%B4%D8%A7%D8%AA%20%D9%86%D8%AC%D9%85%D8%A9%20%D8%A7%D9%84%D8%B9%D8%A7%D8%B4%D8%B1%20%D8%A3%D8%A8%D9%88%20%D8%A8%D9%84%D8%A7%D9%84&query_place_id=ChIJ37xRjmA9WBQRcwIIogHHjN8,30.0485958,31.3782182
تيك اوي الشهد,Hamburger restaurant,5,2,"9 شارع متولي الشعراوي، متفرع من مصطفى النحاس",https://www.google.com/maps/search/?api=1&query=%D8%AA%D9%8A%D9%83%20%D8%A7%D9%88%D9%8A%20%D8%A7%D9%84%D8%B4%D9%87%D8%AF&query_place_id=ChIJWyyh6dA9WBQR9LbFqhNfNC8,30.0571649,31.3797186
Beano's,Coffee shop,4.2,3379,"قسم اول، 94 Makram Ebeid",https://www.google.com/maps/search/?api=1&query=Beano's&query_place_id=ChIJw4AoL3I-WBQRMFJMaBii9Ng,30.0660978,31.3441742
Star fish seafood restaurant,Seafood restaurant,4.6,87,"مدخل مدينة الواحة، الحي العاشر، مدينة نصر، محافظة القاهرة‬ أول صقر قريش بلوك 84 عمارة 22،",https://www.google.com/maps/search/?api=1&query=Star%20fish%20seafood%20restaurant&query_place_id=ChIJicivROY9WBQRvqsiS-qRbuw,30.0411387,31.3692522
Raaha Restaurant,Asian restaurant,5,5,"محل 4، 71 شارع السويسري، الحي العاشر،،",https://www.google.com/maps/search/?api=1&query=Raaha%20Restaurant&query_place_id=ChIJzVI7XIY9WBQR3ZlHpeC4KGU,30.0456526,31.3691395
الشرقاوى,Restaurant,3,8,"3852+JWF، شارع النصر ، مدينه نصر ،",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D8%A7%D9%88%D9%89&query_place_id=ChIJj8X4jKk_WBQRNzT9sheUd2w,30.0590674,31.302286
El Shabrawy,Restaurant,3.9,987,6th of October Bridge,https://www.google.com/maps/search/?api=1&query=El%20Shabrawy&query_place_id=ChIJLa8dJqo_WBQR1KBUgKDcnuY,30.0590981,31.3032317
مطعم نعمة,Barbecue restaurant,3.5,404,"٦عمارات الجبل الأخضر، امام نادي السكه الحديد مدينه نصر،",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D9%86%D8%B9%D9%85%D8%A9&query_place_id=ChIJe56wi6k_WBQRukiVbrvMqDI,30.0587969,31.3023533
ILC Restaurant,Restaurant,4.7,69,23 Msaken Atlas,https://www.google.com/maps/search/?api=1&query=ILC%20Restaurant&query_place_id=ChIJYaSi6849WBQRHXdgGxIJUgo,30.0471332,31.3721915
Mini somali restaurant,Restaurant,4.5,23,Al Swissri Marhala B,https://www.google.com/maps/search/?api=1&query=Mini%20somali%20restaurant&query_place_id=ChIJhaFh1JA9WBQRcV_dj-XLphY,30.0459567,31.3685776
Villa Beirut Restaurant & Café,Restaurant,4.1,994,,https://www.google.com/maps/search/?api=1&query=Villa%20Beirut%20Restaurant%20%26%20Caf%C3%A9&query_place_id=ChIJpcVF0lE-WBQROsCu8IqHewE,30.0639093,31.3176297
Somali restaurant and cafe,Restaurant,4.4,36,"29W8+H92, Al Daght Al Aali",https://www.google.com/maps/search/?api=1&query=Somali%20restaurant%20and%20cafe&query_place_id=ChIJnQ9AA849WBQRgMo0Xa43aRo,30.0463938,31.3658996
El Chief Aly Restaurant,Restaurant,4,2,28 ش انور المفتى,https://www.google.com/maps/search/?api=1&query=El%20Chief%20Aly%20Restaurant&query_place_id=ChIJpwGgZgk_WBQRtJ85n6UJiFA,30.056621,31.2916926
Care Food Café & Restaurant,Restaurant,4,6,372X+V7R,https://www.google.com/maps/search/?api=1&query=Care%20Food%20Caf%C3%A9%20%26%20Restaurant&query_place_id=ChIJcZu4fX0_WBQRrdE3gO7whPc,30.0522328,31.2981467
Levels Restaurants & Cafes,Izakaya restaurant,4.3,74,373X+FHX,https://www.google.com/maps/search/?api=1&query=Levels%20Restaurants%20%26%20Cafes&query_place_id=ChIJ5Z7hbwY_WBQRsx1q3IRQWHM,30.0537465,31.2989797
Blessing Nigerian restaurant,Restaurant,4.9,15,77 Al Shoki,https://www.google.com/maps/search/?api=1&query=Blessing%20Nigerian%20restaurant&query_place_id=ChIJzxpHaJw9WBQRbz-0v2NGz7I,30.0474009,31.3766986
Clay Restaurant,Restaurant,4.4,247,"Korba، 17 الثورة",https://www.google.com/maps/search/?api=1&query=Clay%20Restaurant&query_place_id=ChIJqXP67SA9WBQRZNT-HDbkRdc,30.0902637,31.3269333
Nagaf Restaurants,Falafel restaurant,4.1,1981,3 Emtedad Ramses,https://www.google.com/maps/search/?api=1&query=Nagaf%20Restaurants&query_place_id=ChIJ1c8pt6s_WBQRKdNmsvmpSvc,30.0596781,31.304417
مطعم بروست مكه,Fast food restaurant,4.3,6,27QX+5JJ,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%A8%D8%B1%D9%88%D8%B3%D8%AA%20%D9%85%D9%83%D9%87&query_place_id=ChIJRZab5eI_WBQRQW4gEj99dWc,30.037954,31.2988955
Abdo Kofta Restaurant,Barbecue restaurant,4.1,1009,ش Hafez Ramadan,https://www.google.com/maps/search/?api=1&query=Abdo%20Kofta%20Restaurant&query_place_id=ChIJJa1FFAo-WBQRrhuVP-MXCOY,30.0688409,31.3529222
عربيه فول عم علي,Breakfast restaurant,5,2,25 El-Shorouk Housing,https://www.google.com/maps/search/?api=1&query=%D8%B9%D8%B1%D8%A8%D9%8A%D9%87%20%D9%81%D9%88%D9%84%20%D8%B9%D9%85%20%D8%B9%D9%84%D9%8A&query_place_id=ChIJ1ZAv5rM9WBQR5iEO_WHEmIU,30.0683512,31.3657412
om kalsoum cafe قهوه ام كلثوم,Cafe,4,65,29XH+443,https://www.google.com/maps/search/?api=1&query=om%20kalsoum%20cafe%20%D9%82%D9%87%D9%88%D9%87%20%D8%A7%D9%85%20%D9%83%D9%84%D8%AB%D9%88%D9%85&query_place_id=ChIJuasqG4c9WBQRNyr1327PAsk,30.0477709,31.3778121
مطبخ النحاس,Restaurant,5,1,"٩٧ عمارات الظباط علي الترام جنب نادي الفتح علي, El-Wehda",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%A8%D8%AE%20%D8%A7%D9%84%D9%86%D8%AD%D8%A7%D8%B3&query_place_id=ChIJH_Dmias9WBQRxnGMlv3TMgM,30.0534023,31.3896059
Falfoul Restaurant,Restaurant,3.5,25,386 ميدان الحى العاشر,https://www.google.com/maps/search/?api=1&query=Falfoul%20Restaurant&query_place_id=ChIJLQXWuKU9WBQRz9aFyA55m14,30.045599,31.392578
مطعم والي الشام زهراء مدينه نصر,Fast food restaurant,3.8,10,Zaharaa Madinat Nasr School,https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D9%88%D8%A7%D9%84%D9%8A%20%D8%A7%D9%84%D8%B4%D8%A7%D9%85%20%D8%B2%D9%87%D8%B1%D8%A7%D8%A1%20%D9%85%D8%AF%D9%8A%D9%86%D9%87%20%D9%86%D8%B5%D8%B1&query_place_id=ChIJt5Q7EbQ9WBQR1bExdvol5RQ,30.0479522,31.3858846
بوووحليمه,Barbecue restaurant,5,2,"بلوك١٠٣عماره(٧١, Saqr Korayesh Housing",https://www.google.com/maps/search/?api=1&query=%D8%A8%D9%88%D9%88%D9%88%D8%AD%D9%84%D9%8A%D9%85%D9%87&query_place_id=ChIJddfhdSM9WBQR6OqrOSydXYE,30.0413605,31.3730458
الشيخ,Barbecue restaurant,3.4,5,"29VF+8CM، شارع الورش- صقر قريش",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%B4%D9%8A%D8%AE&query_place_id=ChIJgaSW0Ms9WBQRjMXj6KYDSEw,30.0433326,31.3735434
كشري المهندس,Koshari restaurant,3.9,33,"29VC+PXQ، شارع الورش- صقر قريش",https://www.google.com/maps/search/?api=1&query=%D9%83%D8%B4%D8%B1%D9%8A%20%D8%A7%D9%84%D9%85%D9%87%D9%86%D8%AF%D8%B3&query_place_id=ChIJ6VL6g1E9WBQRHTTGsjAiXoY,30.0443385,31.3724915
KFC,Fast food restaurant,3.1,89,,https://www.google.com/maps/search/?api=1&query=KFC&query_place_id=ChIJn-MeLCc9WBQRdAMNmvXF6oQ,30.0443125,31.3814375
maryum restaurant,Restaurant,5,2,"بجوار ميدان الساعه, El-Nozha",https://www.google.com/maps/search/?api=1&query=maryum%20restaurant&query_place_id=ChIJ4U5wcV4_WBQRZ_vgrNhWHCA,30.0698078,31.3380045
El-rayek pizza,Pizza restaurant,4.1,58,"29VC+PQF, شارع الورش- صقر قريش، الحي العاشر، مدينة نصر، محافظة القاهرة‬،،",https://www.google.com/maps/search/?api=1&query=El-rayek%20pizza&query_place_id=ChIJwzlRTFQ9WBQR3Ql5LMctWec,30.044322,31.3719184
TGI Friday's,American restaurant,3.9,488,,https://www.google.com/maps/search/?api=1&query=TGI%20Friday's&query_place_id=ChIJf-d8QA4-WBQRk0YxBqc2MEw,30.0738125,31.3441875
كيف كنافة على الفحم,Dessert restaurant,4.3,56,"393V+R77, Shohadaa Al Tahrir",https://www.google.com/maps/search/?api=1&query=%D9%83%D9%8A%D9%81%20%D9%83%D9%86%D8%A7%D9%81%D8%A9%20%D8%B9%D9%84%D9%89%20%D8%A7%D9%84%D9%81%D8%AD%D9%85&query_place_id=ChIJnS0t_cc9WBQR1uHAhWzUDF0,30.0545298,31.3931679
بابا عبده,Barbecue restaurant,4,12,"394P+PHV، عبد المنعم رياض، عزبة الهجانة، مدينة نصر،، مدينة نصر، محافظة القاهرة‬،, El-Mostafa",https://www.google.com/maps/search/?api=1&query=%D8%A8%D8%A7%D8%A8%D8%A7%20%D8%B9%D8%A8%D8%AF%D9%87&query_place_id=ChIJDeI1tyw9WBQRYcGg9MjoIFo,30.0568561,31.3864151
ترفيهي,Organic restaurant,3.3,6,Khaled salah 3119 zahraa,https://www.google.com/maps/search/?api=1&query=%D8%AA%D8%B1%D9%81%D9%8A%D9%87%D9%8A&query_place_id=ChIJIe_YPzY9WBQRWyv6yQ-eV4k,30.0561995,31.3848345
FORNELLO,Pizza restaurant,5,2,"ب اخر، ١١ Mostafa El-Nahaas",https://www.google.com/maps/search/?api=1&query=FORNELLO&query_place_id=ChIJMzKPxzo_WBQR_jXqrTyxis0,30.0583977,31.3794623
ميجانا,Chicken restaurant,4.3,4,"29J8+428، الحي العاشر، مدينة نصر، محافظة القاهرة‬،",https://www.google.com/maps/search/?api=1&query=%D9%85%D9%8A%D8%AC%D8%A7%D9%86%D8%A7&query_place_id=ChIJA4DiXAI9WBQRtOCEKlB45oI,30.0302894,31.3650782
كبدة ومخ الشرقاوى رقم واحد في زهراء مدينه نصر220457347,Fast food restaurant,4.4,7,Shohadaa Al Tahrir,https://www.google.com/maps/search/?api=1&query=%D9%83%D8%A8%D8%AF%D8%A9%20%D9%88%D9%85%D8%AE%20%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D8%A7%D9%88%D9%89%20%D8%B1%D9%82%D9%85%20%D9%88%D8%A7%D8%AD%D8%AF%20%D9%81%D9%8A%20%D8%B2%D9%87%D8%B1%D8%A7%D8%A1%20%D9%85%D8%AF%D9%8A%D9%86%D9%87%20%D9%86%D8%B5%D8%B1220457347&query_place_id=ChIJB_JPDLY9WBQRMOsDFd4CcAY,30.0546812,31.3929202
أسماك الجمهورية,Restaurant,3.8,5,"الميثاق, Zaharaa Madinat Nasr School",https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B3%D9%85%D8%A7%D9%83%20%D8%A7%D9%84%D8%AC%D9%85%D9%87%D9%88%D8%B1%D9%8A%D8%A9&query_place_id=ChIJhy4Xth49WBQR-67Pr5y1gvI,30.0507123,31.3889416
مشويات فتحى ملك الحمام,Barbecue restaurant,3.4,608,"ميدان المثلث مع، صقر قريش",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B4%D9%88%D9%8A%D8%A7%D8%AA%20%D9%81%D8%AA%D8%AD%D9%89%20%D9%85%D9%84%D9%83%20%D8%A7%D9%84%D8%AD%D9%85%D8%A7%D9%85&query_place_id=ChIJa7CuYsg9WBQRyHj8AeWfGZs,30.0443063,31.3713054
دودز فرايد تشيكن,Fried chicken takeaway,3.9,496,"مهدي عرفه, من مصطفى النحاس",https://www.google.com/maps/search/?api=1&query=%D8%AF%D9%88%D8%AF%D8%B2%20%D9%81%D8%B1%D8%A7%D9%8A%D8%AF%20%D8%AA%D8%B4%D9%8A%D9%83%D9%86&query_place_id=ChIJ7R6L4HM9WBQRQSA5oOb7RQg,30.054777,31.3800068
McDonald’s El Waha,Fast food restaurant,4.5,26,"29VJ+GJH, El-Araby",https://www.google.com/maps/search/?api=1&query=McDonald%E2%80%99s%20El%20Waha&query_place_id=ChIJD4Ca2u09WBQRIC8aWVdtl7w,30.0438812,31.382219
بيتزا بابا عبده,Restaurant,3,5,"مهدي عرفه، عزبة الهجانة، مدينة نصر، محافظة القاهرة‬،",https://www.google.com/maps/search/?api=1&query=%D8%A8%D9%8A%D8%AA%D8%B2%D8%A7%20%D8%A8%D8%A7%D8%A8%D8%A7%20%D8%B9%D8%A8%D8%AF%D9%87&query_place_id=ChIJwY1U1Fc9WBQR_IQQL5lFBLc,30.0556366,31.3799028
3 Cooks,Fast food restaurant,4,2,"29QH+P9H, El-Moshir Mohamed Aly Fahmy",https://www.google.com/maps/search/?api=1&query=3%20Cooks&query_place_id=ChIJSzffncQ9WBQRn0pJxkEHIp0,30.039238,31.3785038
The Best Pizza,Restaurant,4.6,69,"عمارة 28، شارع الورش، مشروع, Al Swissri Marhala B",https://www.google.com/maps/search/?api=1&query=The%20Best%20Pizza&query_place_id=ChIJlRF7ELI9WBQR6xM3kBwFqew,30.0441952,31.3661953
مطعم حضر موت بيك,Family restaurant,4.4,92,"الحي العاشر، مدينة نصر، ش الميثاق عماره ١٢ بعد ثالث عماره بعد الشرطه العسكريه زهراء",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%AD%D8%B6%D8%B1%20%D9%85%D9%88%D8%AA%20%D8%A8%D9%8A%D9%83&query_place_id=ChIJaavlPlY9WBQRcPuqjlqvt98,30.0489745,31.3833758
Jwsca Crepe & waffle,Fast food restaurant,4,140,"زهراء مدينه نصر خلف اولاد رجب التبة عمارة 3035أ الشارع متفرع من الميثاق عند جامع النور،",https://www.google.com/maps/search/?api=1&query=Jwsca%20Crepe%20%26%20waffle&query_place_id=ChIJ31tTG7w9WBQRDHZOcoYbk5w,30.0523464,31.3831911
Kabagy Am Ahmed,Restaurant,4.5,125,"شارع رقم 6 - مدينة الواحه عماره 1 بلوك 2احة، الحي العاشر، مدينة نصر، مدينه نصر",https://www.google.com/maps/search/?api=1&query=Kabagy%20Am%20Ahmed&query_place_id=ChIJAfdEa8k9WBQRpPR2tmhFasw,30.0392492,31.3760099
Nagaf,Breakfast restaurant,4.8,8,"1, شارع رقم 3 - مدينة الواحة، الحي العاشر، مدينة نصر، محافظة القاهرة‬،",https://www.google.com/maps/search/?api=1&query=Nagaf&query_place_id=ChIJPwhKcl49WBQRGzZPFRTK2-o,30.0407464,31.3767375
RM. KITA 116,Indonesian restaurant,4.2,87,"29V9+XXC, Al Swissri Marhala B",https://www.google.com/maps/search/?api=1&query=RM.%20KITA%20116&query_place_id=ChIJ9x7uRkQ9WBQRQCr1dKvj_Z8,30.0449446,31.3698946
مطعم اسماك الحوت الازرق,Seafood restaurant,3.9,11,"99 عمارات الشروق خلف النادى الاهلي شارع, Al Sanawea Al Gawea",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D8%A7%D8%B3%D9%85%D8%A7%D9%83%20%D8%A7%D9%84%D8%AD%D9%88%D8%AA%20%D8%A7%D9%84%D8%A7%D8%B2%D8%B1%D9%82&query_place_id=ChIJsV9TJ8o9WBQRkMXL65eWTF4,30.0719398,31.3696629
كيف كنافة ع الفحم,Dessert restaurant,4.6,34,"ش الورشه المثلث بجوار مسجد الفتح (انس ين مالك سابقا، 386 ش أحمد الزمر",https://www.google.com/maps/search/?api=1&query=%D9%83%D9%8A%D9%81%20%D9%83%D9%86%D8%A7%D9%81%D8%A9%20%D8%B9%20%D8%A7%D9%84%D9%81%D8%AD%D9%85&query_place_id=ChIJ8Rmgo5Y9WBQR6Y273f3gFg0,30.0608849,31.383309
مطعم ليلة القدر للشاورما والشيش والكباب,Barbecue restaurant,4.4,9,"397G+RRF, Rabaah Al Adaweya",https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B7%D8%B9%D9%85%20%D9%84%D9%8A%D9%84%D8%A9%20%D8%A7%D9%84%D9%82%D8%AF%D8%B1%20%D9%84%D9%84%D8%B4%D8%A7%D9%88%D8%B1%D9%85%D8%A7%20%D9%88%D8%A7%D9%84%D8%B4%D9%8A%D8%B4%20%D9%88%D8%A7%D9%84%D9%83%D8%A8%D8%A7%D8%A8&query_place_id=ChIJWwsaSRg9WBQRhuxxr3AThpo,30.0645593,31.3770557
بيتزا وفطائر مكه,Pizza restaurant,4.3,3,"٩٨، الزهور، عزبة الهجانة، مدينة نصر، محافظة القاهرة‬ 4453504،",https://www.google.com/maps/search/?api=1&query=%D8%A8%D9%8A%D8%AA%D8%B2%D8%A7%20%D9%88%D9%81%D8%B7%D8%A7%D8%A6%D8%B1%20%D9%85%D9%83%D9%87&query_place_id=ChIJ8Z-Uuec9WBQRWawVAdhBGnY,30.0713008,31.3723417
حواوشي الطيب,Egyptian restaurant,5,1,شارع احمد رفاعي,https://www.google.com/maps/search/?api=1&query=%D8%AD%D9%88%D8%A7%D9%88%D8%B4%D9%8A%20%D8%A7%D9%84%D8%B7%D9%8A%D8%A8&query_place_id=ChIJhXuOu_c9WBQRhbWEYS2ymnc,30.062164,31.3813389
كشرى بيتنا,Koshari restaurant,4.3,22,"بجوار نقطة شرطة شروق، شارع الكافيهات المول التجارى - مساكن شروق",https://www.google.com/maps/search/?api=1&query=%D9%83%D8%B4%D8%B1%D9%89%20%D8%A8%D9%8A%D8%AA%D9%86%D8%A7&query_place_id=ChIJDTB4nmg9WBQRM_8Tth0Pv8E,30.0706799,31.3659993
فول فلافل السبيل,Falafel restaurant,3.8,28,"396M+2JR، شارع الورشه، المسلس،",https://www.google.com/maps/search/?api=1&query=%D9%81%D9%88%D9%84%20%D9%81%D9%84%D8%A7%D9%81%D9%84%20%D8%A7%D9%84%D8%B3%D8%A8%D9%8A%D9%84&query_place_id=ChIJrRQMk5Y9WBQRACaJYmbyLKo,30.0601217,31.3840002
الشبراوى,Fast food restaurant,3.7,7,٢٦ El-Zohour,https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%B4%D8%A8%D8%B1%D8%A7%D9%88%D9%89&query_place_id=ChIJSRjhEPI9WBQRpjyZ1F5xHiM,30.0710469,31.3722164
